carla,e,mozart,42,brunette,blue,strawberry,pineapple,banana
mike,z,bach,19,red,black,grape,strawberry,banana
tristan,w,johnson,81,brunette,grey,blueberry,banana,strawberry
carla,w,mozart,39,red,blue,grape,apple,lemon
carla,g,carlsen,40,brunette,black,blueberry,pineapple,apple
peter,k,smith,7,white,black,lemon,apple,banana
rose,u,dirac,83,blonde,blue,lemon,strawberry,apple
tristan,z,bach,38,brunette,brown,banana,strawberry,grape
joseph,q,bach,85,blonde,black,strawberry,blueberry,lemon
hellen,n,einstein,97,blonde,brown,banana,apple,pineapple
hellen,u,kant,27,brunette,brown,apple,grape,lemon
tristan,n,mozart,15,brunette,blue,lemon,grape,blueberry
georgia,j,bach,85,blonde,green,grape,banana,pineapple
john,m,einstein,80,white,black,lemon,blueberry,strawberry
john,h,johnson,60,red,brown,pineapple,blueberry,lemon
nathan,a,mozart,97,red,grey,strawberry,grape,pineapple
john,r,einstein,93,blonde,black,apple,pineapple,blueberry
peter,d,dirac,61,brunette,blue,lemon,strawberry,grape
georgia,m,mozart,49,red,blue,pineapple,lemon,blueberry
amy,b,johnson,12,blonde,blue,banana,blueberry,lemon
joe,x,kant,5,blonde,green,blueberry,lemon,grape
georgia,u,bach,55,blonde,black,grape,strawberry,blueberry
greg,x,carlsen,79,red,black,apple,blueberry,lemon
amy,o,bach,2,white,green,banana,lemon,blueberry
sally,v,kant,19,blonde,green,banana,strawberry,blueberry
joe,a,johnson,90,white,green,banana,grape,lemon
georgia,o,dirac,92,blonde,black,banana,pineapple,apple
nathan,c,kant,76,white,blue,lemon,banana,strawberry
peter,t,carlsen,51,brunette,blue,banana,apple,blueberry
amy,g,johnson,4,white,blue,lemon,apple,grape
joseph,j,dirac,81,blonde,grey,blueberry,strawberry,apple
joseph,a,mozart,50,blonde,brown,apple,pineapple,strawberry
joe,q,bach,69,brunette,green,blueberry,strawberry,banana
peter,t,mozart,47,brunette,green,apple,lemon,banana
greg,p,dirac,95,brunette,grey,pineapple,lemon,banana
mike,w,carlsen,66,brunette,black,pineapple,banana,strawberry
joseph,x,johnson,87,white,black,lemon,banana,strawberry
rose,g,einstein,2,white,green,blueberry,apple,lemon
georgia,z,dirac,54,red,grey,strawberry,blueberry,pineapple
sally,j,mozart,90,red,grey,strawberry,banana,pineapple
greg,x,dirac,12,brunette,black,banana,blueberry,apple
amy,x,carlsen,71,white,grey,pineapple,apple,strawberry
georgia,w,dirac,47,blonde,black,strawberry,blueberry,banana
john,o,bach,11,white,black,apple,blueberry,grape
sally,m,carlsen,89,white,grey,banana,strawberry,blueberry
joe,m,johnson,65,brunette,green,banana,pineapple,apple
sally,o,bach,23,red,blue,banana,strawberry,grape
georgia,d,kant,9,blonde,black,grape,lemon,apple
georgia,w,einstein,21,brunette,black,banana,apple,pineapple
greg,y,johnson,16,white,blue,apple,blueberry,banana
amy,v,johnson,39,white,grey,strawberry,grape,pineapple
georgia,p,bach,18,blonde,brown,lemon,strawberry,grape
georgia,j,mozart,57,red,black,blueberry,lemon,strawberry
mike,q,johnson,64,blonde,brown,pineapple,banana,grape
tristan,f,mozart,58,white,black,apple,banana,grape
greg,l,kant,19,brunette,blue,grape,blueberry,lemon
joe,g,dirac,93,blonde,green,apple,grape,lemon
mike,b,johnson,61,white,grey,blueberry,apple,banana
greg,i,kant,31,blonde,grey,blueberry,apple,grape
carla,f,mozart,84,red,green,lemon,pineapple,strawberry
tristan,d,mozart,88,blonde,black,grape,apple,blueberry
tristan,t,bach,76,white,grey,strawberry,pineapple,grape
georgia,l,johnson,8,brunette,blue,pineapple,lemon,banana
nathan,h,johnson,8,red,grey,apple,strawberry,blueberry
carla,h,kant,20,red,blue,strawberry,pineapple,blueberry
tristan,x,bach,60,white,brown,blueberry,apple,strawberry
georgia,i,mozart,99,red,black,apple,lemon,pineapple
mike,r,johnson,54,red,black,blueberry,apple,lemon
hellen,p,kant,100,white,green,pineapple,strawberry,blueberry
greg,w,kant,59,white,green,blueberry,banana,lemon
sally,a,kant,52,brunette,black,apple,pineapple,lemon
mike,g,kant,27,brunette,blue,banana,strawberry,blueberry
mike,z,dirac,39,white,brown,lemon,grape,pineapple
joe,t,johnson,86,blonde,black,blueberry,grape,lemon
rose,p,dirac,79,blonde,grey,lemon,blueberry,apple
mike,l,bach,52,white,blue,blueberry,pineapple,banana
nathan,k,johnson,39,white,green,lemon,grape,banana
georgia,u,dirac,2,white,green,grape,apple,pineapple
nathan,b,dirac,8,white,green,pineapple,banana,blueberry
sally,x,smith,57,red,blue,grape,lemon,banana
hellen,w,smith,99,blonde,grey,grape,apple,blueberry
peter,e,kant,59,white,black,grape,lemon,pineapple
tristan,s,carlsen,38,brunette,brown,apple,pineapple,blueberry
carla,k,einstein,71,brunette,black,apple,banana,strawberry
hellen,u,carlsen,52,blonde,brown,banana,strawberry,apple
joe,g,mozart,89,blonde,green,pineapple,lemon,banana
rose,s,einstein,7,red,black,apple,pineapple,blueberry
joe,o,dirac,69,brunette,blue,pineapple,lemon,blueberry
peter,s,smith,25,blonde,black,apple,pineapple,strawberry
sally,j,bach,53,white,green,apple,strawberry,blueberry
greg,o,kant,100,brunette,black,pineapple,grape,apple
carla,s,johnson,22,blonde,brown,pineapple,lemon,banana
sally,n,carlsen,14,white,black,banana,strawberry,pineapple
georgia,a,kant,92,brunette,black,pineapple,strawberry,grape
hellen,e,johnson,20,red,black,apple,banana,blueberry
tristan,s,dirac,77,white,black,pineapple,blueberry,lemon
carla,p,mozart,50,red,blue,grape,banana,pineapple
georgia,q,mozart,45,blonde,brown,banana,apple,pineapple
peter,i,einstein,41,red,green,apple,grape,blueberry
tristan,p,johnson,43,red,brown,banana,lemon,apple
hellen,j,dirac,20,brunette,grey,pineapple,lemon,strawberry
joseph,h,einstein,95,brunette,grey,grape,pineapple,strawberry
hellen,u,dirac,46,brunette,grey,blueberry,banana,apple
georgia,x,einstein,41,brunette,grey,lemon,blueberry,strawberry
joe,m,einstein,30,red,grey,pineapple,banana,strawberry
greg,w,einstein,52,brunette,black,grape,lemon,blueberry
joseph,a,dirac,19,white,black,banana,blueberry,grape
greg,c,mozart,98,brunette,grey,blueberry,apple,banana
peter,x,einstein,69,white,black,lemon,apple,blueberry
sally,f,johnson,15,blonde,grey,pineapple,lemon,blueberry
peter,q,mozart,6,white,green,banana,apple,pineapple
rose,d,mozart,6,brunette,green,apple,blueberry,lemon
mike,w,smith,24,brunette,black,lemon,blueberry,pineapple
john,g,carlsen,14,blonde,brown,blueberry,apple,strawberry
john,x,kant,85,brunette,brown,blueberry,apple,lemon
hellen,b,dirac,92,blonde,black,strawberry,pineapple,apple
tristan,z,einstein,99,red,grey,banana,lemon,strawberry
amy,x,mozart,68,white,grey,blueberry,lemon,pineapple
amy,r,dirac,41,red,grey,blueberry,strawberry,grape
amy,u,carlsen,68,white,black,blueberry,banana,apple
amy,r,carlsen,26,brunette,black,strawberry,pineapple,lemon
joseph,q,smith,58,white,blue,pineapple,strawberry,grape
rose,c,mozart,64,red,brown,strawberry,pineapple,grape
amy,c,johnson,47,red,blue,pineapple,blueberry,grape
sally,i,carlsen,54,blonde,blue,banana,strawberry,blueberry
georgia,q,kant,48,brunette,green,lemon,pineapple,grape
sally,m,mozart,20,white,blue,banana,strawberry,lemon
joe,w,kant,3,red,green,strawberry,apple,lemon
rose,h,kant,94,red,grey,blueberry,banana,strawberry
joe,i,carlsen,34,brunette,grey,apple,lemon,banana
john,c,bach,61,brunette,black,grape,banana,lemon
john,e,carlsen,51,brunette,grey,strawberry,blueberry,lemon
mike,f,mozart,41,blonde,grey,banana,apple,strawberry
rose,h,smith,18,red,black,grape,lemon,apple
joe,y,bach,27,blonde,brown,banana,blueberry,grape
rose,o,dirac,14,red,brown,pineapple,grape,blueberry
mike,s,mozart,11,brunette,brown,blueberry,strawberry,apple
joe,q,carlsen,52,blonde,green,pineapple,banana,grape
georgia,c,bach,65,brunette,black,blueberry,lemon,grape
sally,c,dirac,38,brunette,blue,blueberry,strawberry,pineapple
john,e,smith,40,white,grey,apple,lemon,grape
carla,p,einstein,83,blonde,brown,strawberry,pineapple,grape
amy,s,kant,11,red,black,apple,grape,blueberry
tristan,k,smith,12,red,blue,blueberry,grape,pineapple
amy,w,mozart,46,white,grey,grape,strawberry,apple
peter,e,dirac,55,brunette,black,pineapple,strawberry,grape
mike,o,carlsen,30,blonde,brown,pineapple,apple,strawberry
georgia,p,kant,37,brunette,brown,banana,blueberry,strawberry
joseph,r,carlsen,27,white,green,pineapple,blueberry,strawberry
greg,b,johnson,59,blonde,brown,lemon,banana,pineapple
georgia,g,einstein,53,blonde,blue,grape,strawberry,banana
joe,d,mozart,89,brunette,black,strawberry,banana,apple
joe,t,carlsen,23,brunette,brown,apple,blueberry,banana
amy,j,einstein,41,red,green,banana,grape,apple
amy,d,mozart,17,white,green,apple,banana,pineapple
sally,h,carlsen,48,white,blue,apple,banana,lemon
amy,x,dirac,2,blonde,black,apple,pineapple,strawberry
sally,t,carlsen,72,white,brown,grape,pineapple,strawberry
joseph,v,bach,0,white,blue,strawberry,blueberry,pineapple
georgia,k,dirac,43,brunette,blue,pineapple,banana,blueberry
sally,k,carlsen,53,blonde,green,grape,blueberry,banana
rose,w,einstein,20,blonde,grey,grape,pineapple,strawberry
joe,h,smith,19,red,black,banana,blueberry,apple
john,i,einstein,16,brunette,blue,grape,lemon,pineapple
joe,z,carlsen,70,brunette,black,grape,strawberry,pineapple
rose,l,kant,4,blonde,black,pineapple,banana,apple
tristan,n,johnson,6,brunette,brown,lemon,grape,strawberry
georgia,i,einstein,60,brunette,grey,grape,pineapple,lemon
joe,z,smith,36,blonde,green,banana,grape,blueberry
nathan,e,mozart,80,brunette,blue,grape,strawberry,apple
peter,a,carlsen,4,white,green,apple,blueberry,grape
carla,h,mozart,3,brunette,blue,strawberry,apple,blueberry
carla,j,mozart,59,white,brown,grape,apple,blueberry
carla,y,bach,73,white,green,pineapple,grape,apple
joe,y,einstein,21,brunette,black,lemon,apple,strawberry
tristan,f,smith,76,blonde,brown,pineapple,strawberry,lemon
carla,y,dirac,12,blonde,brown,banana,blueberry,strawberry
nathan,t,smith,36,brunette,green,grape,apple,banana
joe,b,einstein,9,red,blue,banana,pineapple,lemon
mike,l,einstein,45,red,blue,lemon,strawberry,grape
tristan,l,bach,14,brunette,green,banana,grape,blueberry
georgia,d,johnson,23,white,green,pineapple,strawberry,blueberry
peter,b,bach,43,red,grey,lemon,blueberry,pineapple
sally,b,einstein,90,red,brown,strawberry,blueberry,lemon
peter,c,kant,15,red,blue,blueberry,lemon,strawberry
hellen,y,einstein,36,white,brown,grape,pineapple,apple
hellen,g,smith,24,white,blue,pineapple,blueberry,lemon
rose,f,dirac,87,blonde,brown,blueberry,grape,apple
peter,s,kant,85,blonde,grey,pineapple,strawberry,blueberry
peter,n,johnson,49,white,grey,banana,lemon,blueberry
sally,p,johnson,20,red,grey,blueberry,apple,pineapple
rose,t,dirac,56,blonde,blue,grape,lemon,apple
hellen,r,smith,43,brunette,blue,pineapple,strawberry,blueberry
mike,t,johnson,69,red,brown,grape,pineapple,blueberry
tristan,u,carlsen,78,white,grey,strawberry,pineapple,blueberry
john,q,smith,19,brunette,green,lemon,blueberry,grape
greg,c,einstein,29,white,blue,grape,strawberry,pineapple
tristan,m,carlsen,28,brunette,grey,lemon,strawberry,grape
peter,y,smith,97,brunette,grey,banana,pineapple,lemon
tristan,h,dirac,36,white,blue,strawberry,banana,lemon
tristan,r,mozart,66,blonde,brown,pineapple,strawberry,blueberry
joseph,o,kant,19,red,brown,banana,blueberry,strawberry
tristan,g,mozart,78,red,brown,strawberry,banana,pineapple
john,z,kant,76,brunette,black,apple,lemon,strawberry
mike,o,smith,81,blonde,grey,apple,pineapple,blueberry
tristan,v,einstein,15,red,grey,blueberry,lemon,banana
joseph,l,carlsen,31,brunette,green,apple,pineapple,strawberry
joe,z,kant,13,brunette,grey,lemon,banana,blueberry
peter,r,johnson,49,white,green,strawberry,grape,pineapple
nathan,v,smith,42,red,green,lemon,apple,blueberry
tristan,q,einstein,77,white,green,grape,banana,blueberry
rose,k,smith,72,white,blue,apple,lemon,strawberry
joe,g,carlsen,42,brunette,black,grape,pineapple,apple
nathan,t,carlsen,93,white,green,strawberry,pineapple,apple
mike,i,bach,17,white,grey,strawberry,apple,pineapple
peter,a,mozart,42,blonde,brown,apple,pineapple,blueberry
georgia,r,johnson,25,white,black,strawberry,apple,grape
georgia,j,smith,56,blonde,brown,strawberry,apple,lemon
joseph,d,dirac,10,red,green,grape,lemon,banana
peter,i,mozart,66,red,green,blueberry,lemon,grape
nathan,q,dirac,86,blonde,grey,strawberry,blueberry,pineapple
tristan,f,bach,100,blonde,blue,blueberry,pineapple,strawberry
nathan,z,dirac,46,red,green,blueberry,strawberry,apple
hellen,b,smith,52,red,blue,grape,banana,lemon
amy,l,mozart,9,white,brown,banana,grape,pineapple
john,f,kant,79,brunette,grey,blueberry,lemon,apple
tristan,g,kant,76,red,grey,blueberry,banana,strawberry
carla,v,bach,56,white,black,lemon,banana,grape
joe,o,johnson,38,brunette,brown,blueberry,lemon,grape
peter,q,einstein,72,blonde,blue,grape,blueberry,lemon
amy,p,smith,72,brunette,black,pineapple,blueberry,strawberry
joe,s,einstein,53,brunette,green,grape,pineapple,strawberry
rose,l,carlsen,63,blonde,green,banana,pineapple,blueberry
joe,i,johnson,5,blonde,grey,apple,lemon,blueberry
joseph,j,einstein,96,brunette,green,apple,lemon,pineapple
georgia,y,bach,67,white,black,blueberry,pineapple,lemon
joe,g,kant,84,white,brown,pineapple,lemon,apple
greg,w,johnson,39,blonde,grey,pineapple,grape,banana
carla,b,mozart,79,brunette,blue,blueberry,strawberry,lemon
carla,t,carlsen,17,blonde,blue,apple,blueberry,lemon
tristan,n,carlsen,76,blonde,black,apple,lemon,grape
amy,c,dirac,76,red,brown,strawberry,grape,apple
tristan,z,smith,74,red,black,banana,strawberry,apple
nathan,a,bach,43,red,grey,lemon,apple,strawberry
joseph,w,bach,0,white,blue,pineapple,apple,blueberry
joe,x,einstein,82,red,grey,lemon,apple,strawberry
sally,n,mozart,51,white,brown,apple,lemon,strawberry
rose,m,einstein,2,brunette,black,banana,grape,lemon
amy,h,johnson,76,blonde,brown,strawberry,blueberry,lemon
joe,q,smith,90,white,blue,blueberry,strawberry,banana
hellen,a,mozart,49,blonde,green,apple,banana,lemon
joseph,b,bach,64,red,grey,grape,apple,strawberry
nathan,p,dirac,84,brunette,grey,banana,blueberry,lemon
amy,s,einstein,4,blonde,green,blueberry,grape,pineapple
sally,h,bach,69,brunette,blue,blueberry,strawberry,banana
greg,u,dirac,76,blonde,grey,banana,grape,pineapple
john,i,smith,29,white,green,grape,blueberry,lemon
nathan,r,kant,10,blonde,brown,lemon,blueberry,banana
georgia,p,johnson,6,red,brown,grape,apple,strawberry
mike,o,johnson,39,white,green,blueberry,apple,grape
joseph,u,kant,76,red,black,blueberry,banana,apple
mike,h,kant,98,white,brown,blueberry,apple,lemon
georgia,g,carlsen,76,red,blue,pineapple,apple,strawberry
joseph,o,bach,24,blonde,black,pineapple,strawberry,blueberry
joseph,p,bach,76,white,green,grape,strawberry,blueberry
tristan,u,einstein,68,white,brown,lemon,strawberry,apple
amy,f,einstein,5,blonde,brown,blueberry,banana,grape
joseph,t,kant,76,brunette,grey,banana,lemon,blueberry
mike,y,einstein,60,brunette,green,grape,apple,lemon
georgia,l,einstein,35,blonde,grey,grape,strawberry,apple
tristan,w,dirac,60,blonde,green,strawberry,blueberry,banana
amy,n,carlsen,78,white,grey,lemon,blueberry,pineapple
rose,m,carlsen,97,blonde,grey,strawberry,lemon,pineapple
sally,q,smith,74,red,green,blueberry,strawberry,pineapple
joseph,u,johnson,49,brunette,blue,strawberry,apple,banana
peter,b,dirac,85,blonde,grey,grape,pineapple,apple
georgia,f,einstein,16,brunette,blue,pineapple,blueberry,grape
joseph,g,carlsen,4,white,brown,banana,grape,pineapple
amy,b,dirac,17,blonde,black,blueberry,pineapple,grape
amy,c,einstein,38,red,brown,lemon,banana,blueberry
greg,x,bach,81,white,green,banana,apple,pineapple
joe,u,kant,61,brunette,blue,lemon,grape,banana
sally,k,dirac,63,blonde,grey,blueberry,pineapple,strawberry
greg,r,carlsen,5,white,black,apple,grape,banana
tristan,e,johnson,12,brunette,blue,banana,pineapple,grape
carla,h,einstein,20,blonde,grey,apple,grape,banana
john,g,einstein,88,brunette,grey,pineapple,lemon,strawberry
sally,b,johnson,73,white,black,grape,banana,blueberry
greg,g,bach,86,blonde,grey,apple,pineapple,strawberry
john,d,bach,4,red,grey,apple,grape,pineapple
greg,g,carlsen,53,red,grey,lemon,blueberry,strawberry
mike,z,mozart,83,brunette,grey,blueberry,lemon,pineapple
rose,x,bach,54,brunette,green,pineapple,lemon,grape
nathan,q,carlsen,62,blonde,brown,apple,strawberry,grape
hellen,o,carlsen,6,brunette,green,pineapple,banana,blueberry
peter,h,carlsen,95,red,grey,banana,blueberry,apple
joe,d,bach,3,red,green,strawberry,blueberry,apple
tristan,s,bach,81,blonde,blue,pineapple,blueberry,apple
tristan,k,johnson,26,white,brown,lemon,strawberry,banana
greg,a,johnson,1,blonde,black,pineapple,grape,lemon
peter,k,einstein,80,brunette,black,grape,banana,pineapple
joe,f,bach,43,brunette,black,blueberry,pineapple,grape
amy,w,bach,4,blonde,black,strawberry,apple,pineapple
hellen,j,bach,76,blonde,grey,lemon,grape,blueberry
nathan,u,mozart,72,blonde,grey,banana,apple,pineapple
mike,o,kant,68,red,grey,lemon,grape,strawberry
peter,r,carlsen,89,brunette,grey,pineapple,apple,strawberry
carla,j,carlsen,59,blonde,grey,banana,grape,apple
greg,d,smith,15,blonde,black,lemon,blueberry,pineapple
tristan,n,einstein,65,blonde,grey,pineapple,grape,banana
greg,f,einstein,38,white,blue,apple,grape,blueberry
georgia,e,bach,41,red,black,banana,blueberry,grape
sally,e,johnson,35,brunette,blue,grape,blueberry,strawberry
nathan,o,johnson,48,blonde,grey,strawberry,pineapple,lemon
joe,i,kant,96,brunette,brown,banana,grape,apple
amy,g,mozart,55,blonde,grey,strawberry,apple,lemon
peter,c,einstein,5,blonde,green,grape,strawberry,lemon
nathan,u,smith,63,white,blue,lemon,blueberry,pineapple
joseph,n,mozart,13,red,grey,banana,grape,blueberry
peter,u,einstein,46,blonde,black,blueberry,grape,strawberry
mike,i,johnson,90,red,grey,grape,pineapple,strawberry
tristan,t,einstein,59,white,green,strawberry,grape,lemon
nathan,x,einstein,53,red,green,pineapple,banana,lemon
joseph,h,johnson,25,brunette,blue,lemon,blueberry,pineapple
carla,a,mozart,12,blonde,brown,lemon,blueberry,banana
peter,z,johnson,34,brunette,black,pineapple,blueberry,banana
rose,l,johnson,64,white,green,blueberry,apple,pineapple
john,f,mozart,48,brunette,brown,apple,banana,blueberry
rose,h,dirac,74,brunette,green,lemon,pineapple,grape
carla,c,carlsen,15,brunette,green,strawberry,grape,banana
greg,u,mozart,57,brunette,green,banana,pineapple,lemon
amy,c,bach,65,red,green,pineapple,lemon,grape
carla,l,dirac,32,blonde,brown,apple,pineapple,lemon
joe,f,carlsen,52,red,brown,apple,strawberry,pineapple
sally,k,kant,55,red,grey,apple,pineapple,lemon
joe,j,mozart,91,white,green,strawberry,lemon,blueberry
sally,u,kant,82,brunette,black,banana,apple,blueberry
sally,b,bach,77,red,brown,apple,banana,blueberry
rose,w,bach,3,red,blue,apple,blueberry,strawberry
john,q,bach,67,blonde,green,strawberry,lemon,grape
joseph,c,mozart,67,white,brown,grape,banana,apple
amy,h,dirac,19,brunette,brown,lemon,blueberry,grape
amy,m,einstein,6,red,blue,apple,blueberry,pineapple
mike,i,dirac,53,brunette,brown,blueberry,grape,lemon
mike,t,kant,76,brunette,blue,strawberry,lemon,pineapple
rose,x,einstein,22,blonde,green,grape,pineapple,blueberry
carla,m,dirac,31,brunette,grey,blueberry,lemon,grape
carla,g,bach,20,white,black,banana,lemon,pineapple
rose,a,mozart,53,red,green,strawberry,apple,pineapple
rose,x,dirac,53,red,blue,blueberry,apple,grape
mike,r,dirac,31,blonde,grey,apple,grape,lemon
rose,c,bach,67,brunette,black,pineapple,lemon,banana
amy,p,johnson,44,red,green,lemon,blueberry,grape
nathan,z,kant,30,white,green,pineapple,apple,grape
georgia,b,kant,90,red,grey,banana,strawberry,grape
nathan,b,smith,78,red,brown,apple,strawberry,blueberry
sally,r,bach,41,red,black,banana,grape,strawberry
rose,c,dirac,55,brunette,black,banana,blueberry,pineapple
amy,w,kant,64,white,black,blueberry,lemon,apple
hellen,o,kant,81,red,black,grape,apple,banana
carla,c,kant,54,blonde,blue,apple,grape,pineapple
nathan,g,mozart,21,brunette,brown,grape,pineapple,apple
greg,i,einstein,20,red,blue,grape,apple,blueberry
rose,i,bach,70,red,brown,banana,lemon,apple
greg,s,kant,44,brunette,brown,apple,grape,strawberry
joe,v,kant,80,red,grey,lemon,banana,strawberry
mike,t,bach,5,brunette,brown,blueberry,pineapple,banana
georgia,a,einstein,66,brunette,black,pineapple,banana,apple
greg,k,mozart,96,brunette,brown,grape,blueberry,pineapple
sally,a,dirac,37,red,brown,blueberry,lemon,pineapple
peter,p,einstein,40,red,black,grape,strawberry,lemon
hellen,c,kant,78,blonde,brown,blueberry,banana,strawberry
georgia,x,bach,24,white,grey,apple,lemon,strawberry
mike,n,smith,60,blonde,grey,pineapple,apple,blueberry
tristan,m,mozart,85,red,grey,strawberry,grape,blueberry
john,n,johnson,33,blonde,black,blueberry,banana,grape
sally,u,mozart,27,blonde,grey,banana,blueberry,lemon
mike,j,einstein,100,blonde,black,grape,pineapple,lemon
carla,h,johnson,28,brunette,brown,grape,strawberry,pineapple
rose,h,einstein,19,blonde,blue,grape,banana,pineapple
georgia,z,kant,15,red,black,lemon,strawberry,pineapple
peter,l,mozart,80,brunette,green,pineapple,blueberry,grape
mike,c,einstein,92,brunette,blue,apple,banana,grape
nathan,n,smith,9,brunette,blue,lemon,grape,strawberry
rose,e,bach,86,brunette,green,strawberry,apple,pineapple
john,v,smith,32,brunette,blue,apple,banana,blueberry
nathan,f,carlsen,19,brunette,green,lemon,banana,blueberry
joe,j,bach,4,red,green,apple,pineapple,lemon
john,w,carlsen,56,red,green,blueberry,apple,strawberry
tristan,h,kant,47,red,grey,banana,apple,lemon
peter,v,kant,94,blonde,black,blueberry,strawberry,pineapple
nathan,y,bach,83,blonde,grey,apple,pineapple,strawberry
tristan,v,dirac,63,red,grey,apple,blueberry,banana
georgia,p,einstein,13,blonde,green,lemon,banana,apple
amy,p,kant,78,red,grey,blueberry,banana,pineapple
rose,g,mozart,47,blonde,blue,lemon,apple,pineapple
greg,j,mozart,54,red,black,pineapple,blueberry,strawberry
rose,l,bach,51,red,grey,grape,blueberry,lemon
georgia,c,mozart,58,white,green,strawberry,lemon,pineapple
nathan,i,carlsen,63,red,black,apple,pineapple,banana
tristan,y,kant,51,brunette,black,strawberry,apple,banana
hellen,u,smith,74,brunette,blue,grape,strawberry,banana
georgia,b,dirac,69,brunette,blue,banana,grape,blueberry
amy,y,carlsen,73,brunette,black,strawberry,blueberry,banana
georgia,x,dirac,61,red,green,lemon,blueberry,strawberry
mike,s,dirac,85,red,blue,lemon,apple,blueberry
sally,y,kant,51,white,brown,pineapple,lemon,grape
peter,o,dirac,54,blonde,green,banana,lemon,blueberry
nathan,a,einstein,30,blonde,black,pineapple,blueberry,banana
joseph,o,dirac,64,white,grey,apple,banana,strawberry
carla,z,smith,78,white,brown,lemon,pineapple,banana
joe,o,kant,30,red,brown,lemon,grape,apple
carla,p,smith,53,red,green,pineapple,lemon,strawberry
joe,j,dirac,86,brunette,grey,blueberry,banana,strawberry
joe,h,carlsen,5,white,green,lemon,blueberry,grape
sally,p,smith,63,white,grey,blueberry,strawberry,apple
joe,x,smith,6,brunette,grey,lemon,banana,grape
tristan,k,mozart,39,blonde,brown,grape,apple,pineapple
carla,x,smith,92,blonde,green,strawberry,apple,grape
rose,b,carlsen,37,red,brown,pineapple,grape,apple
amy,k,smith,50,white,brown,apple,pineapple,blueberry
peter,k,johnson,49,red,black,pineapple,grape,lemon
mike,r,mozart,3,white,green,lemon,apple,blueberry
hellen,c,johnson,61,red,blue,blueberry,apple,pineapple
tristan,w,smith,31,red,black,apple,strawberry,grape
joseph,f,johnson,0,red,green,blueberry,apple,pineapple
hellen,p,dirac,38,red,green,pineapple,lemon,blueberry
amy,y,einstein,17,white,blue,banana,blueberry,strawberry
mike,f,bach,27,white,blue,apple,strawberry,pineapple
rose,w,johnson,88,blonde,brown,banana,lemon,grape
rose,a,bach,49,brunette,black,blueberry,grape,banana
georgia,z,johnson,17,brunette,green,grape,blueberry,banana
joseph,s,mozart,16,white,black,banana,grape,apple
hellen,y,johnson,50,blonde,brown,grape,lemon,apple
peter,l,bach,17,blonde,blue,blueberry,lemon,banana
carla,o,bach,4,blonde,blue,blueberry,grape,strawberry
john,a,bach,83,red,blue,banana,blueberry,lemon
rose,q,johnson,10,red,blue,pineapple,blueberry,strawberry
hellen,e,einstein,8,white,green,pineapple,strawberry,lemon
rose,h,carlsen,62,red,black,apple,strawberry,lemon
john,l,einstein,11,blonde,blue,blueberry,lemon,apple
joe,m,smith,52,brunette,green,banana,apple,blueberry
sally,w,einstein,72,red,brown,banana,apple,grape
greg,d,johnson,19,brunette,black,blueberry,grape,banana
rose,f,kant,83,white,brown,strawberry,lemon,apple
nathan,a,carlsen,79,white,blue,apple,lemon,strawberry
nathan,z,carlsen,2,white,black,pineapple,banana,lemon
amy,a,bach,37,red,black,pineapple,lemon,apple
joseph,u,einstein,29,red,green,blueberry,strawberry,apple
joe,c,mozart,28,brunette,grey,strawberry,grape,banana
nathan,s,carlsen,45,red,green,blueberry,apple,grape
georgia,p,carlsen,42,blonde,black,apple,strawberry,pineapple
sally,g,smith,90,brunette,green,lemon,apple,banana
carla,n,mozart,13,brunette,green,lemon,strawberry,banana
nathan,y,dirac,1,white,black,lemon,banana,strawberry
georgia,o,smith,30,blonde,green,pineapple,apple,blueberry
amy,a,smith,39,blonde,grey,lemon,grape,blueberry
hellen,x,kant,22,blonde,brown,pineapple,blueberry,grape
joe,r,bach,53,blonde,brown,blueberry,apple,lemon
tristan,l,dirac,82,brunette,green,blueberry,grape,banana
carla,p,dirac,41,brunette,green,blueberry,apple,strawberry
amy,u,smith,60,brunette,black,lemon,blueberry,pineapple
peter,l,carlsen,11,red,green,banana,pineapple,apple
georgia,k,mozart,81,white,green,strawberry,pineapple,apple
mike,x,dirac,90,white,black,apple,pineapple,lemon
rose,k,einstein,46,white,green,lemon,banana,strawberry
joe,b,carlsen,90,red,black,pineapple,grape,blueberry
greg,s,carlsen,27,white,green,lemon,pineapple,grape
sally,o,mozart,4,red,blue,blueberry,lemon,pineapple
joseph,x,carlsen,4,white,blue,grape,lemon,blueberry
rose,y,mozart,4,blonde,blue,grape,apple,banana
georgia,s,smith,34,blonde,grey,lemon,banana,blueberry
tristan,c,carlsen,51,blonde,green,grape,banana,blueberry
greg,r,johnson,93,blonde,black,pineapple,grape,strawberry
hellen,z,bach,52,blonde,blue,pineapple,grape,blueberry
nathan,v,johnson,100,brunette,green,lemon,blueberry,apple
amy,f,mozart,44,brunette,green,blueberry,apple,lemon
joe,k,mozart,76,red,brown,pineapple,lemon,blueberry
tristan,u,johnson,72,brunette,blue,lemon,banana,strawberry
georgia,j,carlsen,28,white,blue,lemon,grape,blueberry
amy,w,dirac,92,white,black,strawberry,grape,pineapple
tristan,y,bach,79,red,black,grape,blueberry,banana
mike,n,einstein,98,red,green,pineapple,strawberry,blueberry
carla,v,dirac,28,blonde,black,lemon,apple,pineapple
hellen,t,carlsen,73,white,black,blueberry,pineapple,grape
